ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CASHBK,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,LOC,LOCBAL,INV,INVBAL,ILS,ILSBAL,MM,MMBAL,MMCRED,MTG,MTGBAL,CC,CCBAL,CCPURC,SDB,INCOME,HMOWN,LORES,HMVAL,AGE,CRSCORE,MOVED,INAREA,INS,BRANCH,RES
0.3,1,175.36,3,690.04,0,5,0,0,0,1,0,1,237.42,1,792.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,650,0,1,,B16,R
5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54056.71,1,51224.14,0,0,55,1,3,120,37,663,0,0,,B1,U
2.7,1,12883.13,2,4084.59,0,1,0,0,0,0,2,1,4218.36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,4.5,138,41,677,0,1,,B5,S
1.8,1,4253.99,2,2505.42,0,6,0,0,0,0,0,0,0,1,2945.64,0,0,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142.14,0,0,97,1,8.5,138,55,695,0,1,,B4,U
2.8,1,1905.01,5,2522.56,0,6,1,0,0,0,10,1,2066.31,0,0,0,0,1,13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,1,7.5,110,38,669,0,1,,B17,R
5,1,333.96,2,2413.99,0,10,0,1,55.74,3,1,0,0,1,29.81,14,758.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,8.5,111,61,704,0,1,,B5,S
0.5,1,-53.36,1,370.25,1,0,1,0,0,0,0,0,0,1,159.2,3,46.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,627,0,1,,B2,S
21.7,1,441.9,2,469.52,0,4,1,0,0,0,0,1,459.75,1,22.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,439.98,1,1,28,0,4.5,98,36,730,0,1,,B4,S
0.3,1,0,1,13.32,0,0,0,0,0,,2,1,0.03,1,23.39,,,0,0,0,0,0,0,,,0,0,0,0,0,1,136919.82,,,,0,40,1,6,130,57,713,0,1,,B15,U
,1,598.33,2,1132.13,0,1,0,0,0,,4,0,0,0,0,,,1,4000,0,0,0,0,,,1,10520.9066,0,0,0,1,14349.61,,,,0,15,1,6.5,101,19,570,0,1,,B15,U
2.9,0,0,0,0,0,0,0,0,0,0,0,1,1253.37,1,215.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,98,55,680,0,1,,B5,U
15,1,600.96,2,828.59,0,6,0,0,0,0,8,1,5085.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97.05,0,0,43,0,7.5,118,23,653,0,1,,B16,R
13.4,1,1046.36,1,560.78,0,2,0,0,0,0,2,0,0,1,53.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,238.42,0,0,,,,,,655,0,1,,B2,R
5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,87,55,658,0,0,,B8,S
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,1,11,100,45,685,0,1,,B1,S
4.7,1,1054.1,1,1304.65,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14,1,6.5,92,55,738,0,1,,B6,U
1,1,149.08,6,890.98,0,2,0,0,0,0,0,0,0,1,1252.17,1,27.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,1,8.5,79,40,625,0,1,,B2,S
2.9,1,226.19,6,3909.57,0,2,0,0,0,1,7,0,0,1,3124.13,7,351.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8.5,94,48,663,0,1,,B5,S
4.2,1,132.36,2,486.37,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8.5,93,57,691,0,1,,B8,S
1.7,1,622.32,0,0,0,0,0,0,0,0,0,1,2356.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60,0,9.5,121,27,636,0,0,,B1,U
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1152.66,0,0,41,0,2.5,119,59,708,0,0,,B4,U
3.8,1,525.61,5,834.45,0,1,1,0,0,0,0,1,198.98,1,1037.93,6,128.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,2.5,143,35,658,0,1,,B3,U
3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14863.458,0,0,0,0,0,0,0,62,1,7.5,111,26,645,0,0,,B6,U
,1,213.45,1,10.9,0,0,1,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,47,0,5,111,50,615,0,1,,B14,U
2.5,1,1238.34,2,7041.18,0,1,0,0,0,1,1,1,22067.78,1,11756.62,0,0,1,20800,0,0,0,0,0,0,1,11869.48064,0,0,0,0,0,1,2536.83,0,1,10,0,3.5,103,27,620,1,1,,B16,R
1,1,13863.48,2,8998.95,0,8,0,1,8.35,1,9,0,0,1,367.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,11,143,34,546,0,1,,B2,S
6.6,1,778.43,4,3675.49,0,12,0,0,0,2,2,1,29461.05,1,215.48,2,141.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,26,0,4,113,55,653,0,1,,B8,S
4.2,0,0,0,0,0,0,0,0,0,0,0,1,2957.56,1,5283.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,,,619,0,1,,B3,R
1.9,1,1135.2,2,1849.08,0,1,0,0,0,1,2,1,1120.6,1,1282.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,22,0,3.5,103,57,685,0,1,,B3,S
1.9,1,9138.01,4,4736.12,0,2,1,0,0,0,1,1,1875.66,1,844.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,572,0,1,,B2,U
2.3,1,2355.03,3,3341.37,0,3,0,0,0,0,0,0,0,1,3761.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,1,13.5,85,,,0,1,,B16,R
7.2,1,7551.01,3,4832.5,0,6,1,0,0,0,2,1,114334.58,1,23860.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,693,0,1,,B17,R
2,1,262.78,2,1132.5,0,3,1,0,0,1,0,1,0.1,1,128.04,1,9.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,683,0,1,,B5,U
3.8,1,-12.25,4,820.78,0,6,0,0,0,0,1,1,5.89,1,43.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,664,0,1,,B7,U
4.2,1,3379.27,2,941.34,0,1,0,0,0,0,2,0,0,1,22.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,113,51,716,0,1,,B8,U
,1,433.92,2,676.22,0,8,1,0,0,0,1,0,0,0,0,0,0,1,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.95,0,0,,,,,,650,0,1,,B2,U
2,1,429.77,4,1313.86,0,8,0,1,15.79,1,8,1,16.98,1,136.1,2,89.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,95,50,646,0,1,,B3,U
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15093.44736,0,0,0,1,0,0,0,,,,,,652,0,1,,B2,U
4.1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,,,1,2400,0,0,0,0,,,0,0,1,15102.83335,0,0,0,,,,1,29,1,9.5,93,57,696,0,1,,B18,U
11.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6400,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-3.52,1,0,35,1,9.5,107,69,696,0,1,,B3,U
0.8,1,4338.88,2,1459.79,0,2,0,0,0,0,0,0,0,1,1457.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,9.5,98,53,670,0,1,,B1,S
33.4,1,1945.02,1,854.07,0,7,0,0,0,0,2,0,0,1,87.09,0,0,0,0,0,0,0,0,0,0,0,0,1,16235.80011,0,0,0,0,0,0,0,85,1,9,128,48,701,0,1,,B8,R
1.3,1,357.35,1,433.71,0,0,0,1,19.5,0,0,1,0.06,1,548.45,1,58.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3219.6,0,0,20,0,7,106,69,711,0,1,,B1,S
2,0,0,0,0,0,0,0,0,0,0,0,1,46.31,1,39.4,1,30.81,1,7200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1,6.5,98,53,717,0,1,,B1,U
2.8,1,180.52,1,297.62,0,1,1,0,0,0,0,0,0,1,34.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,7.5,110,41,673,0,1,,B2,S
7.9,1,51.31,2,1067.92,0,1,0,1,19.41,,0,0,0,1,2045.61,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,27,1,13,100,70,664,0,1,,B14,S
4.8,1,313.28,2,954.91,0,10,0,0,0,0,0,1,5193.04,1,408.04,5,105.18,1,7600,0,0,0,0,0,0,1,10073.29465,0,0,0,0,0,1,1421.16,1,0,50,0,5,121,35,572,0,1,,B9,U
4.3,1,338.88,4,2409.76,0,3,0,0,0,0,0,1,1253.91,1,2996,5,244.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,14,107,47,673,0,1,,B4,U
1.8,1,329.06,2,755.86,0,4,1,0,0,1,0,0,0,1,296.89,1,27.85,0,0,0,0,0,0,0,0,1,9910.382009,0,0,0,0,0,1,1003.28,0,0,45,1,9,100,50,629,0,1,,B3,S
3,0,0,0,0,0,0,0,0,0,0,0,1,27045.84,1,334.38,2,148.95,0,0,1,5102.79,0,0,0,0,0,0,1,11150.77304,1,0,0,0,0,0,0,45,0,4.5,114,41,659,0,1,,B5,U
3.4,1,2707.25,3,1487.05,0,5,0,0,0,,1,1,4189.91,1,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,44,0,3.5,117,40,716,0,1,,B18,S
10.8,1,1001.35,6,2286.8,0,6,1,0,0,5,1,1,224,1,2271.05,4,217.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,3,115,30,636,0,1,,B1,U
4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,616,0,1,,B2,S
7.5,1,717.22,6,11210.94,0,10,0,1,145.8,10,8,0,0,1,3093.39,0,0,0,0,0,0,0,0,0,0,1,10295.86281,0,0,0,0,0,1,12562.07,1,0,65,1,7,115,50,650,0,1,,B1,R
3.2,0,0,0,0,0,0,0,0,0,0,0,1,3852.26,1,841.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.33,0,1,58,0,2.5,125,45,576,0,1,,B4,U
0.5,1,212.02,2,280.95,0,0,0,1,5.54,0,0,1,0,1,533.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,12.5,93,27,603,0,1,,B4,S
13.9,1,321.42,4,2149.04,0,3,0,1,60.91,0,12,1,574.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2495.31,0,0,,,,,,659,0,1,,B1,U
0.3,1,484.56,2,618.08,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,8,115,42,656,0,1,,B1,S
17.3,1,8716.8,6,27974.6,0,12,0,0,0,0,7,0,0,1,292.94,0,0,0,0,0,0,0,0,0,0,0,0,1,20962.79788,1,0,0,1,2908.01,0,0,3,0,6.5,121,48,648,0,1,,B3,S
4.8,1,883.52,3,1307.58,0,6,0,0,0,0,2,1,33.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1288.88,0,0,,,,,,671,0,1,,B2,S
2.7,0,0,0,0,0,0,0,0,0,0,0,1,19805.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,10.5,84,56,673,0,1,,B1,U
4.3,0,0,0,0,0,0,0,0,0,,0,1,7213.64,0,0,,,0,0,0,0,1,0,,,0,0,1,14013.08454,1,0,0,,,,0,5,1,6,80,58,725,0,1,,B15,U
5.7,1,3610.04,4,2901.78,0,15,0,0,0,,5,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,29,1,8.5,90,28,632,0,1,,B14,U
4.3,1,1585.2,2,1218.79,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16014.22611,0,0,0,1,316.04,0,0,37,1,6,96,60,689,0,1,,B2,U
1.4,1,419.44,2,726.59,0,2,0,1,8.24,0,2,0,0,1,317.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,4,105,29,595,0,1,,B5,S
13.9,1,679.6,4,1805.84,0,6,0,0,0,0,5,1,23835.51,0,0,0,0,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.52,0,0,51,1,5,118,69,662,0,1,,B4,U
1.9,1,53.88,3,687.02,0,0,1,1,34.47,1,0,0,0,1,440.46,5,170.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,10,95,50,723,0,1,,B5,S
0.3,1,683.61,3,2446.9,0,3,0,0,0,0,1,1,3282.49,1,1683.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.9,0,0,108,0,4.5,158,51,719,0,1,,B4,U
2.8,1,463.01,7,1010.33,0,4,0,0,0,0,0,1,0,1,1398.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,512.29,0,0,68,0,5.5,129,23,616,0,1,,B2,U
5.2,1,6.06,0,0,0,0,0,0,0,0,0,1,129.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218.59,0,0,41,0,3.5,110,34,602,0,0,,B16,R
4.8,1,21409.83,2,3210.83,0,4,1,0,0,0,3,1,19408.34,0,0,0,0,0,0,1,34685.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,52,1,14.5,158,60,643,0,1,,B3,U
2.8,1,959.77,3,3262.1,0,12,1,0,0,,0,0,0,1,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,126,1,9,153,51,658,0,1,,B15,U
3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,1,9,98,43,710,0,1,,B13,U
,1,2797.16,2,3017.73,0,10,0,0,0,0,0,0,0,1,3749.89,7,201.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,9.5,100,62,705,0,1,,B17,R
3.6,1,200.84,2,812.26,0,2,0,0,0,,1,0,0,1,1175.05,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,8,1,9,92,63,681,0,1,,B15,S
,1,1152.4,3,2397.39,0,8,1,0,0,,1,0,0,1,261.21,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,37,0,4,117,38,696,0,1,,B15,R
5.9,1,18.09,3,1900.69,0,4,0,0,0,0,0,1,3694.21,1,4872.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,100,0,3,138,,,0,1,,B4,S
1,1,347.64,2,515.62,0,1,0,1,8.65,0,0,1,6418.07,1,223.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,5,112,25,618,0,1,,B4,U
23.3,1,5716.74,1,975.68,0,6,0,0,0,,2,1,16344.92,0,0,,,1,12400,1,12849.41,1,5579.08,,,0,0,0,0,0,0,0,,,,0,,,,,,670,0,1,,B15,S
4.6,1,850.33,3,2300.6,0,4,1,0,0,0,6,0,0,1,1351.25,3,80.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,11,104,54,656,0,1,,B8,U
3.1,1,358.44,4,1803.49,0,8,0,0,0,0,2,0,0,1,2286.22,6,157.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,6,104,34,637,0,1,,B3,U
0.3,1,158.38,4,2162.76,0,3,0,0,0,0,2,1,3232.75,1,7008.64,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,3,116,53,683,0,1,,B5,U
1.4,1,103.19,2,645.18,0,3,0,0,0,0,0,1,0.12,1,0,0,0,0,0,0,0,1,383.7,0,0,0,0,0,0,0,1,367085.17,1,359678.62,0,0,30,1,8.5,102,61,756,0,1,,B7,U
4.7,1,4783.89,2,1911.96,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3904.58,0,0,0,0,0,0,0,0,0,1,5307.22,0,0,45,1,6,113,30,640,0,1,,B4,S
4.8,1,470.13,2,636.55,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,12,90,45,719,0,1,,B11,R
2.3,1,72,5,576.33,0,6,0,0,0,7,6,0,0,1,106.48,4,26.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,5,117,63,678,0,1,,B6,R
5.8,1,1887.87,2,501.22,0,1,0,0,0,0,4,1,2534.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7.5,102,37,610,0,1,,B7,S
1.1,1,1318.91,2,1976.51,0,6,1,0,0,1,2,0,0,1,717.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1358.74,0,0,,,,,,631,0,1,,B2,S
4.3,1,635.22,2,1931.45,0,5,0,0,0,0,3,1,52.85,1,467.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,12.5,101,52,677,0,1,,B4,U
15.5,1,1363.84,2,3785.31,0,9,0,0,0,0,0,0,0,1,328.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,68.88,0,1,,,,,,659,0,1,,B2,U
3.7,1,254.27,5,1561.09,0,3,0,0,0,2,0,0,0,1,0,4,123.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1,9,120,36,636,0,1,,B17,R
2.9,1,1056.46,5,5933.5,0,8,0,1,13.97,2,2,1,1778.4,1,2499.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,412.41,0,0,29,0,4.5,104,54,669,0,1,,B5,U
3.8,1,513.08,4,3528.58,0,7,0,0,0,0,0,1,2008.71,1,5212.14,5,125.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,886.32,0,0,96,1,8.5,153,50,617,0,1,,B17,R
0.3,1,2540.98,3,4128.7,0,5,1,0,0,,0,1,771.9,1,389.98,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,49,1,11,102,36,693,0,1,,B15,R
5.7,1,15136.49,2,1752.44,0,3,1,0,0,0,0,1,10031.71,1,535.72,1,233.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96.78,1,1,,,,,,692,0,1,,B6,R
9.8,1,295.13,2,492.43,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1,10,102,41,627,1,1,,B4,U
2.5,1,2277.15,2,1194.61,0,6,1,0,0,0,0,0,0,1,128.84,3,129.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,10,101,49,698,0,1,,B1,S
,1,9529.25,4,10281.12,0,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,6,130,36,626,0,1,,B4,U
24.6,1,1372.44,2,2313.78,0,7,1,0,0,0,0,1,1107.09,1,1679.38,1,51.03,0,0,1,6214.49,0,0,0,0,0,0,0,0,0,1,69424.42,1,63470.49,1,0,15,1,4,92,65,710,0,1,,B10,R
0.5,1,11.4,1,6.17,0,0,0,0,0,0,0,1,302.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,9,125,27,644,0,1,,B3,S
3.8,1,212.86,2,1046.13,0,1,1,0,0,1,1,1,678.72,0,0,0,0,0,0,0,0,0,0,0,0,1,10040.53103,0,0,0,0,0,1,11556.56,0,0,20,0,4,104,28,640,0,1,,B4,R
11.3,1,12115.01,8,7440.63,0,10,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,13,116,53,699,0,1,,B4,S
1.9,1,1669.8,2,933.61,0,3,0,0,0,0,2,1,5294.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147.02,0,0,,,,,,602,0,1,,B5,S
1.7,1,585.63,2,2259.58,0,3,0,0,0,,1,1,1512.83,1,5181.66,,,1,7200,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,21,0,6.5,90,28,604,0,1,,B14,U
12.5,1,342.61,2,1426.38,0,3,0,0,0,0,0,0,0,1,1490.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,6.5,107,60,643,0,1,,B16,R
,1,620.91,2,1374.8,0,8,1,0,0,0,0,1,880.12,1,658.62,0,0,0,0,1,4736.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,11.5,99,71,776,0,1,,B3,U
13.5,1,1888.51,6,2708.59,0,14,1,1,7.65,,0,1,115.44,1,904.3,,,0,0,0,0,0,0,,,1,10304.60746,0,0,0,0,0,,,,0,35,0,9.5,113,41,688,0,1,,B15,S
1.5,1,126.11,3,853.84,0,1,0,1,8.68,0,2,0,0,1,0,1,73.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,10.5,87,58,599,0,1,,B1,S
4.3,0,0,0,0,0,0,0,0,0,0,0,1,329.86,1,122.22,11,494.78,0,0,1,10262.1,0,0,0,0,0,0,0,0,0,0,0,1,4.58,0,0,53,0,7,117,24,630,0,1,,B5,U
1.8,0,0,0,0,0,0,0,0,0,0,0,1,9.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6265.98,0,0,14,0,4,104,49,698,0,1,,B4,U
53.2,1,2272.77,1,952.99,0,3,1,0,0,0,2,1,347.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,1,7,134,,,0,1,,B4,S
18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.02,0,0,32,0,6,114,54,731,0,1,,B6,U
8.8,1,1660.03,2,3319.72,0,9,0,0,0,3,0,0,0,1,2890.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,5,95,56,658,0,1,,B5,S
6.5,1,1049.17,2,652.15,0,0,1,0,0,0,0,1,331.96,1,765.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,6.5,109,47,660,0,1,,B4,U
18.8,1,165.8,2,667.38,0,15,1,0,0,1,1,1,824.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41,1,9,102,55,670,0,1,,B4,S
4.9,1,34.41,2,463.68,0,5,0,0,0,,3,0,0,1,48.58,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,720,0,1,,B14,S
3.9,1,2268.13,2,3368.08,0,8,0,0,0,1,0,1,270.76,1,2825.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2920.84,0,0,70,1,8.5,112,,,0,1,,B6,U
2.7,1,606.38,4,647.09,0,1,0,0,0,,0,0,0,1,915.69,,,1,9800,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,35,0,1.5,103,29,674,0,1,,B15,S
2.4,1,13032.68,3,1393.72,0,5,1,0,0,0,0,1,45399.47,1,635.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,6.5,129,62,683,0,1,,B6,S
4.6,1,313.65,4,979.54,0,3,1,0,0,,0,0,0,1,535.99,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,15,0,6,103,60,690,0,1,,B14,U
2.8,1,6.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,4.5,95,17,637,0,0,,B7,U
0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16600,0,0,0,0,0,0,0,0,1,15011.1417,0,0,0,1,18.85,0,0,,,,,,663,0,1,,B2,S
,1,177.8,1,689.55,0,3,1,0,0,0,1,0,0,1,38.33,1,130.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5.5,93,35,619,0,1,,B2,U
3.4,1,613.64,1,516.79,0,2,0,0,0,0,0,1,9169.48,1,64.1,0,0,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,4.5,84,38,731,0,1,,B4,S
4,1,1478.39,1,326.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.78,0,0,7,0,8,95,40,662,0,1,,B4,S
0.8,1,6862.57,1,179.67,0,1,0,0,0,0,2,1,10791.27,1,1416.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2854.3,0,1,,,,,,698,0,1,,B16,R
1.9,1,4.59,0,0,0,0,0,0,0,0,0,1,251.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,699,0,1,,B4,U
5.8,1,460.44,2,1645.78,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15504.06364,0,0,0,0,0,0,0,23,0,5.5,100,46,657,0,1,,B10,U
22.5,1,468.5,3,1558.12,0,10,1,0,0,1,3,0,0,1,153.08,0,0,0,0,0,0,1,21927.22,0,0,0,0,0,0,0,0,0,1,24241.25,0,0,15,0,5.5,94,47,700,0,1,,B1,U
1.7,1,1.99,5,1033.94,0,0,1,0,0,0,0,1,0.18,1,1037.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,645,0,1,,B4,R
